0	489
1	607
2	630
3	630
4	585
5	630
6	630
7	607
8	630
9	651
10	651
11	630
12	630
13	651
14	651
15	630
16	630
17	630
18	585
19	630
20	651
21	561
22	585
23	585
24	651
25	630
26	561
27	630
28	651
29	651
30	630
31	585
32	607
33	585
34	607
35	585
36	630
37	585
38	651
39	561
40	585
41	607
42	561
43	651
44	585
45	585
46	561
47	630
48	630
49	630
