0	0.096000
1	0.092000
2	0.120000
3	0.107000
4	0.155000
5	0.100000
6	0.092000
7	0.091000
8	0.103000
9	0.096000
10	0.091000
11	0.092000
12	0.092000
13	0.091000
14	0.092000
15	0.091000
16	0.092000
17	0.116000
18	0.092000
19	0.091000
20	0.092000
21	0.091000
22	0.092000
23	0.091000
24	0.092000
25	0.092000
26	0.091000
27	0.092000
28	0.092000
29	0.091000
30	0.092000
31	0.091000
32	0.092000
33	0.091000
34	0.092000
35	0.091000
36	0.092000
37	0.092000
38	0.091000
39	0.132000
40	0.092000
41	0.092000
42	0.091000
43	0.092000
44	0.092000
45	0.091000
46	0.092000
47	0.091000
48	0.092000
49	0.092000
50	0.091000
51	0.099000
52	0.092000
53	0.092000
54	0.091000
55	0.092000
56	0.092000
57	0.092000
58	0.092000
59	0.091000
60	0.092000
61	0.091000
62	0.092000
63	0.092000
64	0.091000
65	0.092000
66	0.091000
67	0.092000
68	0.091000
69	0.092000
70	0.092000
71	0.091000
72	0.092000
73	0.091000
74	0.092000
75	0.120000
76	0.092000
77	0.092000
78	0.091000
79	0.092000
80	0.091000
81	0.092000
82	0.091000
83	0.092000
84	0.091000
85	0.092000
86	0.092000
87	0.091000
88	0.092000
89	0.091000
90	0.092000
91	0.091000
92	0.092000
93	0.092000
94	0.097000
95	0.092000
96	0.091000
97	0.092000
98	0.091000
99	0.091000
100	0.092000
101	0.091000
102	0.092000
103	0.092000
104	0.091000
105	0.092000
106	0.091000
107	0.092000
108	0.092000
109	0.091000
110	0.092000
111	0.122000
112	0.091000
113	0.092000
114	0.096000
115	0.159000
116	0.092000
117	0.127000
118	0.092000
119	0.098000
120	0.112000
121	0.161000
122	0.161000
123	0.160000
124	0.160000
125	0.159000
126	0.160000
127	0.159000
128	0.263000
129	0.178000
130	0.091000
131	0.115000
132	0.152000
133	0.092000
134	0.092000
135	0.092000
136	0.091000
137	0.092000
138	0.091000
139	0.092000
140	0.091000
141	0.092000
142	0.091000
143	0.092000
144	0.091000
145	0.092000
146	0.091000
147	0.092000
148	0.091000
149	0.142000
150	0.091000
151	0.092000
152	0.092000
153	0.091000
154	0.092000
155	0.091000
156	0.092000
157	0.092000
158	0.091000
159	0.092000
160	0.091000
161	0.092000
162	0.092000
163	0.091000
164	0.092000
165	0.091000
166	0.092000
167	0.092000
168	0.091000
